S079_001_00000003.png,NEUTRAL,
S130_012_00000011.png,3.0,
S096_001_00000003.png,NEUTRAL,
S028_001_00000024.png,1.0,
S079_002_00000002.png,NEUTRAL,
S045_004_00000013.png,3.0,
S112_005_00000002.png,NEUTRAL,
S062_001_00000017.png,4.0,
S130_009_00000017.png,6.0,
S075_008_00000011.png,1.0,
S068_004_00000008.png,4.0,
S115_004_00000001.png,NEUTRAL,
S011_004_00000021.png,1.0,
S080_005_00000012.png,6.0,
S506_004_00000038.png,4.0,
S138_001_00000002.png,NEUTRAL,
S092_003_00000003.png,NEUTRAL,
S037_006_00000001.png,NEUTRAL,
S095_006_00000011.png,3.0,
S026_001_00000015.png,7.0,
S138_007_00000001.png,NEUTRAL,
S155_002_00000010.png,2.0,
S131_001_00000001.png,NEUTRAL,
S061_004_00000020.png,3.0,
S124_001_00000002.png,NEUTRAL,
S504_004_00000002.png,NEUTRAL,
S091_003_00000019.png,5.0,
S080_001_00000018.png,7.0,
S122_001_00000001.png,NEUTRAL,
S055_006_00000003.png,NEUTRAL,
S026_002_00000002.png,NEUTRAL,
S133_009_00000004.png,7.0,
S014_003_00000001.png,NEUTRAL,
S032_003_00000017.png,1.0,
S138_004_00000013.png,7.0,
S504_001_00000002.png,NEUTRAL,
S117_001_00000013.png,7.0,
S067_004_00000003.png,NEUTRAL,
S078_004_00000027.png,5.0,
S093_001_00000018.png,6.0,
S098_004_00000003.png,NEUTRAL,
S066_004_00000008.png,6.0,
S113_003_00000014.png,6.0,
S037_006_00000002.png,NEUTRAL,
S087_004_00000002.png,NEUTRAL,
S111_006_00000003.png,NEUTRAL,
S134_003_00000009.png,1.0,
S148_002_00000001.png,NEUTRAL,
S116_007_00000015.png,5.0,
S102_009_00000003.png,NEUTRAL,
S057_006_00000003.png,NEUTRAL,
S116_007_00000002.png,NEUTRAL,
S022_005_00000030.png,1.0,
S097_006_00000002.png,NEUTRAL,
S051_003_00000001.png,NEUTRAL,
S054_002_00000003.png,NEUTRAL,
S129_006_00000010.png,1.0,
S026_001_00000013.png,7.0,
S504_002_00000003.png,NEUTRAL,
S137_011_00000020.png,5.0,
S101_002_00000002.png,NEUTRAL,
S034_001_00000001.png,NEUTRAL,
S999_003_00000054.png,4.0,
S028_001_00000022.png,1.0,
S062_002_00000002.png,NEUTRAL,
S082_001_00000015.png,7.0,
S131_006_00000020.png,5.0,
S034_005_00000001.png,NEUTRAL,
S057_003_00000013.png,3.0,
S115_001_00000007.png,7.0,
S075_002_00000001.png,NEUTRAL,
S059_002_00000003.png,NEUTRAL,
S074_004_00000016.png,3.0,
S073_001_00000011.png,7.0,
S092_004_00000024.png,5.0,
S067_004_00000002.png,NEUTRAL,
S130_009_00000018.png,6.0,
S129_011_00000018.png,3.0,
S131_010_00000002.png,NEUTRAL,
S054_003_00000001.png,NEUTRAL,
S062_002_00000016.png,7.0,
S099_007_00000010.png,3.0,
S071_006_00000002.png,NEUTRAL,
S057_003_00000015.png,3.0,
S129_006_00000002.png,NEUTRAL,
S092_004_00000001.png,NEUTRAL,
S079_002_00000011.png,3.0,
S026_003_00000015.png,1.0,
S060_002_00000025.png,5.0,
S068_003_00000001.png,NEUTRAL,
S044_001_00000001.png,NEUTRAL,
S065_003_00000020.png,7.0,
S151_002_00000002.png,NEUTRAL,
S090_007_00000013.png,1.0,
S067_002_00000003.png,NEUTRAL,
S156_002_00000020.png,2.0,
S052_004_00000001.png,NEUTRAL,
S136_001_00000003.png,NEUTRAL,
S099_001_00000013.png,7.0,
S022_005_00000032.png,1.0,
S037_001_00000001.png,NEUTRAL,
S079_002_00000003.png,NEUTRAL,
S062_002_00000001.png,NEUTRAL,
S059_001_00000016.png,7.0,
S054_004_00000002.png,NEUTRAL,
S057_006_00000001.png,NEUTRAL,
S022_005_00000002.png,NEUTRAL,
S026_002_00000003.png,NEUTRAL,
S117_001_00000012.png,7.0,
S113_001_00000003.png,NEUTRAL,
S073_006_00000002.png,NEUTRAL,
S132_002_00000017.png,6.0,
S092_001_00000017.png,7.0,
S115_004_00000015.png,6.0,
S139_002_00000003.png,NEUTRAL,
S082_001_00000013.png,7.0,
S063_002_00000022.png,5.0,
S102_009_00000015.png,3.0,
S119_001_00000009.png,7.0,
S503_002_00000003.png,NEUTRAL,
S022_001_00000028.png,7.0,
S081_008_00000001.png,NEUTRAL,
S057_006_00000032.png,5.0,
S102_003_00000001.png,NEUTRAL,
S029_001_00000002.png,NEUTRAL,
S111_007_00000001.png,NEUTRAL,
S053_004_00000024.png,5.0,
S074_001_00000018.png,4.0,
S068_002_00000014.png,5.0,
S084_002_00000003.png,NEUTRAL,
S034_005_00000008.png,5.0,
S091_003_00000020.png,5.0,
S079_001_00000001.png,NEUTRAL,
S116_001_00000012.png,7.0,
S044_001_00000003.png,NEUTRAL,
S067_005_00000003.png,NEUTRAL,
S088_004_00000001.png,NEUTRAL,
S130_009_00000001.png,NEUTRAL,
S071_002_00000002.png,NEUTRAL,
S050_004_00000001.png,NEUTRAL,
S061_002_00000013.png,5.0,
S097_006_00000018.png,5.0,
S503_002_00000001.png,NEUTRAL,
S060_003_00000016.png,7.0,
S108_006_00000020.png,3.0,
S022_001_00000002.png,NEUTRAL,
S054_004_00000024.png,3.0,
S075_006_00000002.png,NEUTRAL,
S087_007_00000015.png,1.0,
S032_003_00000002.png,NEUTRAL,
S124_003_00000002.png,NEUTRAL,
S072_006_00000020.png,5.0,
S066_004_00000010.png,6.0,
S082_007_00000009.png,3.0,
S106_006_00000002.png,NEUTRAL,
S076_006_00000017.png,5.0,
S107_005_00000001.png,NEUTRAL,
S506_002_00000002.png,NEUTRAL,
S505_002_00000002.png,NEUTRAL,
S132_008_00000003.png,NEUTRAL,
S028_001_00000002.png,NEUTRAL,
S085_002_00000001.png,NEUTRAL,
S109_005_00000001.png,NEUTRAL,
S091_001_00000015.png,4.0,
S065_005_00000007.png,3.0,
S074_001_00000019.png,4.0,
S088_001_00000001.png,NEUTRAL,
S069_004_00000001.png,NEUTRAL,
S078_001_00000001.png,NEUTRAL,
S037_003_00000003.png,NEUTRAL,
S106_006_00000001.png,NEUTRAL,
S070_002_00000016.png,7.0,
S111_001_00000013.png,7.0,
S138_004_00000012.png,7.0,
S058_001_00000020.png,7.0,
S098_003_00000012.png,3.0,
S032_005_00000001.png,NEUTRAL,
S051_003_00000002.png,NEUTRAL,
S082_005_00000017.png,1.0,
S501_004_00000055.png,4.0,
S056_002_00000002.png,NEUTRAL,
S126_008_00000028.png,1.0,
S504_004_00000014.png,4.0,
S074_005_00000003.png,NEUTRAL,
S092_003_00000012.png,1.0,
S134_008_00000012.png,3.0,
S135_012_00000001.png,NEUTRAL,
S154_002_00000003.png,NEUTRAL,
S042_001_00000018.png,7.0,
S078_001_00000003.png,NEUTRAL,
S129_012_00000003.png,NEUTRAL,
S136_005_00000008.png,1.0,
S108_005_00000020.png,6.0,
S127_004_00000002.png,NEUTRAL,
S005_001_00000003.png,NEUTRAL,
S115_001_00000003.png,NEUTRAL,
S090_002_00000001.png,NEUTRAL,
S100_002_00000001.png,NEUTRAL,
S127_010_00000001.png,NEUTRAL,
S124_007_00000002.png,NEUTRAL,
S084_001_00000002.png,NEUTRAL,
S111_007_00000002.png,NEUTRAL,
S082_007_00000003.png,NEUTRAL,
S092_003_00000013.png,1.0,
S133_003_00000045.png,1.0,
S098_004_00000002.png,NEUTRAL,
S064_004_00000014.png,6.0,
S066_005_00000002.png,NEUTRAL,
S066_003_00000001.png,NEUTRAL,
S014_003_00000002.png,NEUTRAL,
S081_002_00000022.png,6.0,
S109_003_00000015.png,1.0,
S098_003_00000001.png,NEUTRAL,
S045_004_00000002.png,NEUTRAL,
S011_004_00000020.png,1.0,
S011_003_00000014.png,4.0,
S114_001_00000003.png,NEUTRAL,
S046_004_00000002.png,NEUTRAL,
S060_003_00000003.png,NEUTRAL,
S094_004_00000003.png,NEUTRAL,
S097_006_00000001.png,NEUTRAL,
S137_011_00000018.png,5.0,
S127_004_00000016.png,5.0,
S060_005_00000019.png,3.0,
S005_001_00000009.png,3.0,
S130_007_00000001.png,NEUTRAL,
S067_002_00000013.png,7.0,
S504_002_00000007.png,2.0,
S068_002_00000001.png,NEUTRAL,
S055_001_00000003.png,NEUTRAL,
S068_005_00000021.png,3.0,
S072_005_00000017.png,1.0,
S050_002_00000018.png,7.0,
S046_003_00000002.png,NEUTRAL,
S011_003_00000012.png,4.0,
S094_001_00000010.png,7.0,
S077_001_00000003.png,NEUTRAL,
S128_011_00000002.png,NEUTRAL,
S154_002_00000001.png,NEUTRAL,
S085_004_00000015.png,3.0,
S078_001_00000002.png,NEUTRAL,
S506_006_00000042.png,6.0,
S117_003_00000013.png,4.0,
S089_003_00000001.png,NEUTRAL,
S087_001_00000009.png,7.0,
S126_004_00000003.png,NEUTRAL,
S065_005_00000002.png,NEUTRAL,
S107_001_00000008.png,7.0,
